CEP	LOGRADOURO	BAIRRO	LAT	LONG
50760480	Rua Coração de Jesus	Mustardinha	-8.07457300	-34.91905750
50760415	Rua Desembargador Medeiros Correia	Mustardinha	-8.07414610	-34.91708990
50760770	Rua Dom Caviti	Mustardinha	-8.07026680	-34.91717700
50760487	Rua Dom Expedito Lopes	Mustardinha	-8.07016460	-34.92362430
50760500	Rua Doutor Armando Tavares	Mustardinha	-8.06983700	-34.92233650
50760075	Rua Doutor João Costa	Mustardinha	-8.06984440	-34.92291050
50760460	Rua Doutor Luiz Estevão	Mustardinha	-8.07319570	-34.92339580
50760400	Rua Doutor Nehemias Gueiros	Mustardinha	-8.07318020	-34.91986620
50760418	Rua Ernesto Cavalcanti	Mustardinha	-8.07433440	-34.91711710
50760100	Rua Fabinho	Mustardinha	-8.06994670	-34.91974690
50760360	Rua Francisca Benigna Cavalcante	Mustardinha	-8.07184370	-34.92077230
50760190	Rua Frois	Mustardinha	-8.07135400	-34.91538990
50760470	Rua Frutuoso de Barros	Mustardinha	-8.07327030	-34.92189180
50760350	Rua Grão Mogol	Mustardinha	-8.07240880	-34.91888270
50760445	Rua Guaíba	Mustardinha	-8.07304880	-34.91577600
50760810	Rua Ibirana	Mustardinha	-8.06956930	-34.91595880
50760485	Rua Itajara	Mustardinha	-8.06896710	-34.91498160
50751850	Rua Itápolis	Mustardinha	-8.06816590	-34.91644420
50760483	Rua Itaquari	Mustardinha	-8.06886370	-34.92334420
50760130	Rua Jácome Araújo	Mustardinha	-8.06961070	-34.91581050
50760310	Rua Joana Francisca de Azevedo	Mustardinha	-8.07064630	-34.91987400
50760455	Rua João Júlio Protetor	Mustardinha	-8.06854090	-34.91554440
50760335	Rua João Trajano da Silva	Mustardinha	-8.06902990	-34.91931220
50760340	Rua Joaquina da Conceição Azevedo	Mustardinha	-8.07150520	-34.92001910
50760370	Rua José Bezerra Cavalcante	Mustardinha	-8.07230180	-34.92109290
50760110	Rua José Moreira Reis	Mustardinha	-8.06919760	-34.91575310
50760170	Rua Lajes	Mustardinha	-8.07088790	-34.91645890
50760090	Rua Major Mário Portela	Mustardinha	-8.06932730	-34.91677300
50760150	Rua Mamoré	Mustardinha	-8.07043830	-34.91575250
50760200	Rua Manoel Azevedo de Andrade	Mustardinha	-8.07136310	-34.91688440
50760140	Rua Maracatu	Mustardinha	-8.07000100	-34.91590480
50760405	Rua Maria José de Lima	Mustardinha	-8.06790310	-34.91472980
50760235	Rua Mário Libânio	Mustardinha	-8.07208010	-34.91655470
50760300	Rua Mipibu	Mustardinha	-8.07057730	-34.91832370
50760475	Rua Miralta	Mustardinha	-8.06866300	-34.91481290
50760003	Rua Moçambique	Mustardinha	-8.07417500	-34.91774570
50760520	Rua Natalino Teixeira	Mustardinha	-8.07000340	-34.92266830
50760330	Rua Neto Campelo Júnior	Mustardinha	-8.07170570	-34.91941170
50760295	Rua Orlândia	Mustardinha	-8.07241910	-34.91562840
50760530	Rua Paulistano	Mustardinha	-8.06969070	-34.92133710
50760060	Rua Pindorama	Mustardinha	-8.06925180	-34.92084670
50760450	Rua Porcina Coelho	Mustardinha	-8.07438110	-34.91964830
50760070	Rua Punaré	Mustardinha	-8.06923860	-34.92051140
50760490	Rua Raimunda Coelho	Mustardinha	-8.07174940	-34.92219170
50760385	Rua Raimundo Jacó	Mustardinha	-8.07415850	-34.91593410
50760420	Rua Santa Rosa de Lima	Mustardinha	-8.07184370	-34.92077230
50760430	Rua Tejucupapo	Mustardinha	-8.07329500	-34.92119400
50760057	Rua Uberaba	Mustardinha	-8.07379630	-34.91639810
50760440	Rua Venâncio Leonardo Evangelista	Mustardinha	-8.07418590	-34.92076490
50760375	Rua Vinte e Um de Abril	Mustardinha	-8.07498360	-34.91999710
50760245	Travessa Clarice	Mustardinha	-8.06077030	-34.93799400
50760091	Travessa Major Mário Portela	Mustardinha	-8.07081990	-34.91687930
50771001	1ª Travessa Bezinha	Jiquiá	-8.08395770	-34.92343710
50771155	1ª Travessa Lunar	Jiquiá	-8.08973550	-34.91375830
50771521	1ª Travessa Manoel Antônio Ferreira	Jiquiá	-8.09210420	-34.92444180
50761401	1ª Travessa Tenente Mindelo	Jiquiá	-8.07661570	-34.92330580
50771002	2ª Travessa Bezinha	Jiquiá	-8.08423690	-34.92334690
50771156	2ª Travessa Lunar	Jiquiá	-8.08973550	-34.91375830
50771157	3ª Travessa Lunar	Jiquiá	-8.08973670	-34.91377000
50771600	Avenida Doutor José Rufino	Jiquiá	-8.08417160	-34.92668060
50860250	Avenida Papa Paulo VI	Jiquiá	-8.00763900	-34.90456220
50771555	Avenida Tapajós	Jiquiá	-8.09355810	-34.92350230
50850410	Prolongamento da Bezinha	Jiquiá	-8.08612540	-34.92447400
50771025	Rua André Vieira de Melo	Jiquiá	-8.08338700	-34.92886730
50771320	Rua Antônio Carneiro	Jiquiá	-8.08737770	-34.92549680
50771270	Rua Armando Fajardo	Jiquiá	-8.08684820	-34.92329200
50771280	Rua Ary Sérgio Cardim	Jiquiá	-8.08689000	-34.92387530
50850260	Rua Belém de Maria	Jiquiá	-8.08122530	-34.92311210
50771000	Rua Bezinha	Jiquiá	-8.08384500	-34.92365060
50850264	Rua Biguaçu	Jiquiá	-8.03556780	-34.90311380
50761405	Rua Bom Jardim - até 543 - lado ímpar	Jiquiá	-8.07720450	-34.92317810
50771530	Rua Brasópolis	Jiquiá	-8.09367830	-34.92232770
50771550	Rua Braúnas	Jiquiá	-8.09375320	-34.92120640
50771340	Rua Cabo Walmir Ernesto Holder	Jiquiá	-23.61835770	-46.49574430
50850262	Rua Cadajás	Jiquiá	-8.07913260	-34.92343720
50850268	Rua Caquetá	Jiquiá	-8.07944960	-34.92357090
50771110	Rua Carminha	Jiquiá	-8.08431720	-34.92354370
50771215	Rua Cassiano - de 1/2 ao fim	Jiquiá	-8.09270500	-34.92534080
50850316	Rua da Benção I	Jiquiá	-8.13793450	-34.97651420
50850308	Rua da Esperança	Jiquiá	-8.09196030	-34.94392940
50850302	Rua da Felicidade I	Jiquiá	-8.08239740	-34.96150310
50850314	Rua da Paz I	Jiquiá	-8.07955210	-34.90434710
50771200	Rua da Providência	Jiquiá	-8.01530300	-34.88283130
50850322	Rua da Vitória I	Jiquiá	-8.09989200	-34.97179110
50850304	Rua do Futuro I	Jiquiá	-8.04276680	-34.89863680
50865220	Rua Doutor Guimarães	Jiquiá	-8.07758380	-34.93421310
50771250	Rua Doutor Rinaldo Victor Fernandes	Jiquiá	-8.08758710	-34.92417470
50771015	Rua Doze de Outubro	Jiquiá	-8.04311030	-34.89946940
50771570	Rua Elizeu César	Jiquiá	-8.09206630	-34.92324100
50771370	Rua Emídio Carvalheira	Jiquiá	-8.08724170	-34.92637140
50850280	Rua Estrela do Sul	Jiquiá	-8.08201620	-34.92399700
50850266	Rua Geolândia	Jiquiá	-8.07954290	-34.92334170
50850340	Rua Granito	Jiquiá	-8.08122530	-34.92311210
50850310	Rua Guaiçuí	Jiquiá	-8.08282100	-34.92492050
50850300	Rua Guaramirim	Jiquiá	-8.08238110	-34.92441910
50771020	Rua Harry Black	Jiquiá	-8.08514380	-34.92386980
50771290	Rua Irene Silva Maia	Jiquiá	-8.08672280	-34.92454250
50771670	Rua Jaguaruana	Jiquiá	-8.08960860	-34.92077270
50771565	Rua João Cabral de Melo Neto	Jiquiá	-8.07629600	-34.93070770
50771535	Rua João Teixeira	Jiquiá	-8.08887280	-34.92660030
50771060	Rua Jornalista Jorge Abrantes	Jiquiá	-8.08955840	-34.92352610
50771310	Rua José Augusto de Barros	Jiquiá	-8.08628650	-34.92439210
50771030	Rua José Barata	Jiquiá	-8.08841240	-34.92467550
50771040	Rua Juarez Millet	Jiquiá	-8.08885770	-34.92367990
50850320	Rua Lázaro Fontes	Jiquiá	-8.08312610	-34.92535410
50850306	Rua Lirio do Vale I	Jiquiá	-8.07420470	-34.90291290
50771240	Rua Mabel	Jiquiá	-8.08592190	-34.92342890
50771260	Rua Manoel Lopes de Barros	Jiquiá	-8.08717840	-34.92472090
50771520	Rua Manuel Antônio Ferreira	Jiquiá	-8.09265300	-34.92326900
50771130	Rua Marquês de Sapucaia	Jiquiá	-8.08492110	-34.92359950
50850318	Rua Menino Jesus	Jiquiá	-8.03892290	-34.91558580
50771210	Rua Miraíma	Jiquiá	-22.98600370	-43.30455310
50771300	Rua Nair Ribeiro Gadelha	Jiquiá	-8.08691390	-34.92506650
50771090	Rua Neves Paulista	Jiquiá	-7.97871970	-34.87217260
50771580	Rua Nordestina	Jiquiá	-8.09291460	-34.92367610
50761690	Rua Nova Europa	Jiquiá	-8.07477180	-34.93173560
50771080	Rua Oliveira Fortes	Jiquiá	-8.09077960	-34.92434560
50771140	Rua Otávio Lobo	Jiquiá	-8.08857330	-34.92131900
50771380	Rua Padre Roque	Jiquiá	-8.08789130	-34.92592280
50771010	Rua Passo de Santa Cruz	Jiquiá	-8.08467560	-34.92350010
50865143	Rua Pedro Boulitreau	Jiquiá	-8.07539790	-34.93131080
50771560	Rua Pitarana	Jiquiá	-8.09398930	-34.92169190
50771150	Rua Porto Estrela	Jiquiá	-8.08855550	-34.92196700
50771070	Rua Príncipe da Beira	Jiquiá	-8.09019240	-34.92362390
50771145	Rua Professor Caldas Filho - de 1/2 ao fim	Jiquiá	-8.08487810	-34.92641890
50771230	Rua Professor Luiz Gonzaga Soares	Jiquiá	-15.95517120	-48.29384080
50771170	Rua Quinta do Sol	Jiquiá	-8.09011940	-34.92221750
50771120	Rua Rafael Adobatti	Jiquiá	-8.08612540	-34.92447400
50771680	Rua Rodrigo Costa	Jiquiá	-8.08969350	-34.92417130
50771180	Rua Roquelândia	Jiquiá	-22.84204480	-43.37910330
50771350	Rua Rubiataba	Jiquiá	-8.08604850	-34.92663280
50850312	Rua São Marcos I	Jiquiá	-8.06224500	-34.89959390
50771160	Rua Silveirânia	Jiquiá	-8.08903560	-34.92272160
50771100	Rua Sítio Alegre	Jiquiá	-8.11247520	-35.02355690
50771360	Rua Soldado Graciliano	Jiquiá	-8.08665040	-34.92653630
50771390	Rua Sousânia	Jiquiá	-8.08840220	-34.92327260
50865145	Rua Tenente Mindelo	Jiquiá	-8.07569770	-34.92712290
50771050	Rua Vila Modelo	Jiquiá	-8.08801770	-34.92353890
50771190	Rua Vista Nova	Jiquiá	-8.08956640	-34.91977550
50771101	Rua Volta Alegre	Jiquiá	-8.08965570	-34.92007230
50850324	Rua Zeppelin	Jiquiá	-8.04559260	-34.89386080
50771531	Travessa Brasópolis	Jiquiá	-8.09367830	-34.92232770
50771016	Travessa Doze de Outubro	Jiquiá	-8.11398740	-34.95202900
50850321	Travessa Lázaro Fontes	Jiquiá	-8.08303040	-34.92533920
50850270	Travessa São Miguel	Jiquiá	-8.08232640	-34.92364610
50865140	Vila Nossa Senhora de Lourdes	Jiquiá	-8.08423140	-34.92813190
50820121	1ª Travessa Feliciano Castilho	Mangueira	-8.07563950	-34.92002240
50820312	1ª Travessa Irmã Ana Brígida	Mangueira	-8.07499020	-34.91999720
50820122	2ª Travessa Feliciano Castilho	Mangueira	-8.07563950	-34.92002240
50820311	2ª Travessa Irmã Ana Brígida	Mangueira	-8.07499020	-34.91999720
50820151	5ª Travessa das Castanholas	Mangueira	-8.07789310	-34.91978620
50820240	Rua Acopiára	Mangueira	-8.07636250	-34.91905040
50820010	Rua Alexandre Rodrigues Ferreira	Mangueira	-8.07743940	-34.92258190
50820070	Rua Aracati	Mangueira	-8.07552680	-34.92232990
50820350	Rua Araguacema	Mangueira	-8.07604240	-34.91868400
50820040	Rua Aurino Eutíchio da Rocha	Mangueira	-8.07581730	-34.92136800
50820190	Rua Barra Longa	Mangueira	-8.07838120	-34.92105170
50820160	Rua Baunilha	Mangueira	-8.07759920	-34.91995330
50820200	Rua Bem-me-quer	Mangueira	-8.07807230	-34.92015640
50820320	Rua Benício Dias	Mangueira	-8.07657580	-34.92082190
50820670	Rua Bernadete Xavier Gomes	Mangueira	-8.07684200	-34.91989840
50761640	Rua Bom Jardim	Mangueira	-8.07720450	-34.92317810
50820020	Rua Bonito	Mangueira	-8.07818600	-34.92191240
50820680	Rua Caroba	Mangueira	-8.07769320	-34.91945540
50820150	Rua das Castanholas	Mangueira	-8.07765300	-34.92059140
50820130	Rua Doutor Arsênio Tavares	Mangueira	-8.07632140	-34.92038700
50820230	Rua Doutor João Elísio	Mangueira	-8.07673080	-34.91852100
50820220	Rua Engenho Rainha dos Anjos	Mangueira	-8.07833860	-34.91997940
50820120	Rua Feliciano Castilho	Mangueira	-8.07558690	-34.92071020
50820380	Rua Horizontina	Mangueira	-8.07789570	-34.91807320
50820310	Rua Irmã Ana Brígida	Mangueira	-8.07603160	-34.92001760
50820180	Rua Italiana	Mangueira	-8.07829110	-34.92083650
50820270	Rua Japaraíba	Mangueira	-8.07590350	-34.91901030
50820030	Rua João Leite	Mangueira	-8.07687430	-34.92155750
50850390	Rua José Barbosa de Lira	Mangueira	-8.07975440	-34.92020170
50820300	Rua José de Carvalho Gama	Mangueira	-8.07600580	-34.91945120
50820390	Rua Luiz Figueiroa	Mangueira	-8.07679050	-34.91744380
50820290	Rua Mafra	Mangueira	-8.07671800	-34.91919460
50820140	Rua Mandari	Mangueira	-8.11552800	-34.95492870
50820080	Rua Medina	Mangueira	-8.07611370	-34.92224040
50820260	Rua Mexiana	Mangueira	-8.07591660	-34.91889070
50820250	Rua Mondaí	Mangueira	-8.07548960	-34.91897250
50820370	Rua Nelson Ávila	Mangueira	-8.07622130	-34.91788760
50820090	Rua Oásis	Mangueira	-8.07666110	-34.92225540
50820321	Rua Orioco	Mangueira	-19.94050140	-43.92995380
50820100	Rua Palestina	Mangueira	-8.07713360	-34.92245840
50820110	Rua Palmitina	Mangueira	-8.07827520	-34.92241430
50820360	Rua Pirapora	Mangueira	-8.07689320	-34.91830880
50820210	Rua Quadro Souza Leão	Mangueira	-8.07829210	-34.92030600
50820170	Rua Sabiá	Mangueira	-8.07836600	-34.92114810
50820280	Rua São Severino	Mangueira	-8.07589080	-34.91913000
50770820	Rua Sumari	Mangueira	-8.07800320	-34.91852360
50820237	Rua Tambau	Mangueira	-8.11326090	-34.90686150
50820055	Rua Tanguará	Mangueira	-8.07506850	-34.92270970
50820145	Rua Torre de Zepelim	Mangueira	-8.07664380	-34.92102760
50850170	Rua Vereador Francisco de Paula Santana - Chico da Manola	Mangueira	-8.07854570	-34.91959450
50850400	Rua Vicente Ribeiro de Barros	Mangueira	-8.08024970	-34.91974870
50820060	Rua Vinte e Um de Abril	Mangueira	-8.07572940	-34.91555420
50820152	Travessa das Castanholas	Mangueira	-8.07765300	-34.92059140
50820131	Travessa Doutor Arsênio Tavares	Mangueira	-8.07632140	-34.92038700
50820231	Travessa Doutor João Elísio	Mangueira	-8.07722600	-34.91869360
50820035	Travessa João Leite	Mangueira	-8.07830830	-34.92170190
50865041	2ª Travessa José Gomes de Moura	Estância	-8.08572400	-34.93146060
50865102	2ª Travessa Morais e Silva	Estância	-8.08577930	-34.93005440
50865020	Avenida Central	Estância	-8.08414820	-34.93089160
50865000	Avenida Doutor José Rufino	Estância	-8.08541190	-34.92970380
50865035	Avenida Estância - até 275/276	Estância	-8.08594060	-34.93196650
50865030	Avenida Recife	Estância	-8.08053830	-34.93370280
50860900	Avenida Recife, 4316	Estância	-8.09521500	-34.92848550
50771455	Avenida Tapajós	Estância	-8.09258160	-34.92564470
50870781	Praça Jornalista Aníbal Fernandes	Estância	-8.08327950	-34.92998810
50865070	Rua Alameda São Francisco de Assis	Estância	-8.08521100	-34.93138110
50781522	Rua Alfredo Vieira de Melo - até 99998 - lado par	Estância	-8.08438550	-34.93466130
50771590	Rua André Vidal de Negreiros	Estância	-8.10809190	-34.95774110
50865135	Rua André Vieira de Melo	Estância	-8.08338700	-34.92886730
50865120	Rua Antônio Figueiredo	Estância	-8.08283280	-34.92962950
50771595	Rua Antônio Teles da Silva	Estância	-23.61781080	-45.38051520
50771700	Rua Aurora	Estância	-8.10006500	-34.93130530
50771610	Rua Barão de Buíque	Estância	-8.08586280	-34.92920940
50771657	Rua Boa Vista	Estância	-8.11044160	-34.95637010
50865155	Rua Botuverá - até 99998/99999	Estância	-8.08273740	-34.92790680
50771710	Rua Cabo da Boa Esperança	Estância	-15.61695650	-56.06641410
50771720	Rua Carolina do Ipiranga	Estância	-19.90321250	-43.95100560
50771225	Rua Cassiano - até 99998/99999	Estância	-8.09248310	-34.92521000
50771620	Rua Cônego Xavier Pedrosa	Estância	-8.08634240	-34.92930750
50771715	Rua Confederação dos Tamoyos	Estância	-23.59875560	-46.44344270
50771705	Rua Coroa Vermelha	Estância	-8.07084670	-34.93034260
50865080	Rua da Baliza	Estância	-8.08585130	-34.93072980
50771797	Rua da Esperança	Estância	-8.09205040	-34.94443060
50771717	Rua da Saudade	Estância	-8.05847400	-34.88100820
50771703	Rua da Torre	Estância	-8.05538870	-34.90897510
50771833	Rua Direita	Estância	-8.06807000	-34.87889860
50771695	Rua do Rio	Estância	-8.09129200	-34.92516270
50771845	Rua do Sol	Estância	-8.09369690	-34.97017310
50781025	Rua Doutor Adelino Filho - de 1/2 ao fim	Estância	-8.08525920	-34.93296570
50771440	Rua Doutor Felipe Figueiroa de Faria	Estância	-8.08808150	-34.92741990
50781524	Rua Doutor Gustavo Pinto	Estância	-8.08182860	-34.93497740
50771725	Rua Estácio de Sá	Estância	-8.05224920	-34.91335710
50865060	Rua Fênix	Estância	-8.04000310	-34.89289070
50771420	Rua Fernando Barroca	Estância	-8.08712280	-34.92809420
50865200	Rua Francisco Conte	Estância	-8.08035880	-34.93104750
50771730	Rua General Osório	Estância	-8.05397900	-34.91225140
50771630	Rua Havaí	Estância	-8.08709720	-34.92966850
50771735	Rua Henrique Dias	Estância	-8.05879920	-34.89713650
50771640	Rua Hercílio de Sousa	Estância	-8.08684970	-34.93018690
50771843	Rua Horizonte	Estância	-8.13519360	-34.90813590
50865110	Rua Humberto de Campos	Estância	-8.08204080	-34.93053040
50771470	Rua Ibimirim	Estância	-8.09108130	-34.92667210
50865230	Rua Ibitu	Estância	-8.07497630	-34.92479970
50865280	Rua Ibó	Estância	-8.07922440	-34.93275140
50865250	Rua Icapó	Estância	-8.07989470	-34.93294710
50865260	Rua Icará	Estância	-8.08386670	-34.94196680
50865240	Rua Igaraí	Estância	-23.49699280	-46.59173010
50771740	Rua Inssureicão Pernambucana	Estância	-8.05589540	-34.93926870
50865048	Rua João Cabral de Melo Neto	Estância	-8.07828890	-34.93169310
50771410	Rua João Pereti	Estância	-8.08626170	-34.92831910
50865190	Rua João Pessoa	Estância	-8.08104030	-34.93154280
50771405	Rua João Teixeira	Estância	-8.08860050	-34.92669700
50865040	Rua José Gomes de Moura	Estância	-8.08188240	-34.93268240
50781055	Rua Laura Bandeira de Melo	Estância	-8.07878630	-34.93364810
50771713	Rua Liberdade	Estância	-8.00024030	-34.91681580
50771745	Rua Lisboa	Estância	-8.10446040	-34.91560180
50781060	Rua Maestro Alcides Leão	Estância	-8.08219410	-34.93377710
50771750	Rua Manoel Carlos da Silva	Estância	-8.11478540	-34.93617300
50865170	Rua Marquês de Itanhaém	Estância	-8.08213800	-34.93147710
50771755	Rua Mata Redonda	Estância	-23.47824570	-46.58800180
50771760	Rua Maurício de Nassau	Estância	-8.03915640	-34.92989790
50771450	Rua Mearim	Estância	-8.09021020	-34.92767420
50865210	Rua Mocajuba	Estância	-8.08009860	-34.93175980
50865100	Rua Morais e Silva	Estância	-8.08223710	-34.93112680
50865160	Rua Muriti	Estância	-8.08313900	-34.92812800
50781022	Rua Nossa Senhora de Fátima	Estância	-8.08273250	-34.93555670
50771765	Rua Olavo Bilac	Estância	-8.11122130	-34.95805820
50771637	Rua Oriente	Estância	-8.05658880	-34.93405700
50771490	Rua ORLEÃES	Estância	-8.09179010	-34.92603970
50771635	Rua Padre Feijó	Estância	-8.12434160	-34.93862500
50771770	Rua Padre Geraldo Leite Bastos	Estância	-8.24668160	-34.98150110
50771840	Rua Padre José Anchieta	Estância	-8.10865610	-34.95908130
50771775	Rua Padre Manoel da Nóbrega	Estância	-8.10804940	-34.95890320
50771780	Rua Pantanal	Estância	-8.11261000	-34.95657840
50771785	Rua Pedro Álvares Cabral	Estância	-8.10698160	-34.95868530
50771790	Rua Pero Vaz de Caminha	Estância	-8.13427530	-34.95255790
50865050	Rua Peroba	Estância	-8.08317860	-34.93100950
50771795	Rua Porto Seguro	Estância	-8.07084670	-34.93034260
50771783	Rua Portugal	Estância	-8.11802850	-34.91887650
50771335	Rua Professor Caldas Filho - até 99998/99999	Estância	-8.08541550	-34.92786190
50771800	Rua Rainha Maria Quitéria	Estância	-8.04623230	-34.89143250
50771805	Rua Raposo Tavares	Estância	-8.10787580	-34.95835040
50771810	Rua Rio Guaporé	Estância	-8.11583070	-34.94934760
50771815	Rua Rio Jequitinhonha	Estância	-18.92933030	-48.33657390
50771847	Rua Rio Una	Estância	-8.11179830	-34.93416740
50865090	Rua Rocha Pombo	Estância	-8.08237290	-34.93177050
50771820	Rua Santa Luzia	Estância	-8.05237150	-34.92650070
50771430	Rua Santana de Araújo	Estância	-8.08746400	-34.92764830
50771825	Rua São Pedro	Estância	-8.08671090	-34.90091550
50771650	Rua Sargento Jaime Pantaleão	Estância	-8.08691780	-34.92918870
50781528	Rua Senador Alberto Pasqualini	Estância	-8.08033300	-34.93598110
50771660	Rua Severina Silva Rego	Estância	-8.08658300	-34.92837470
50865180	Rua Teixeira de Melo	Estância	-8.08146090	-34.93096520
50771707	Rua Tucano	Estância	-19.92439680	-44.12505370
50771510	Rua Tucunaré	Estância	-8.09068880	-34.92713640
50771460	Rua Tuparetama	Estância	-8.09055270	-34.92708800
50771500	Rua Tupy	Estância	-8.09220280	-34.92579020
50771480	Rua Uberlândia	Estância	-8.09142790	-34.92629620
50771830	Rua Vasco da Gama	Estância	-8.10864560	-34.96754040
50771727	Rua Vera Cruz	Estância	-8.08775360	-34.89385040
50771835	Rua Visconde Francisco Adolfo	Estância	-6.35344440	-39.28578260
50771690	Rua Vista Alegre	Estância	-8.07018430	-34.89813170
